step: 20, lr: 0.000998, cost: 1.3620, recon: 1.3620, train_time_taken: 61.7689
step: 700, lr: 0.000933, cost: 0.4429, recon: 0.4429, train_time_taken: 55.5475
step: 720, lr: 0.000931, cost: 0.3766, recon: 0.3766, train_time_taken: 55.0744
step: 740, lr: 0.000929, cost: 0.4561, recon: 0.4561, train_time_taken: 54.5128
step: 760, lr: 0.000928, cost: 0.3850, recon: 0.3850, train_time_taken: 56.4597
step: 780, lr: 0.000926, cost: 0.3733, recon: 0.3733, train_time_taken: 55.1674
step: 800, lr: 0.000924, cost: 0.4039, recon: 0.4039, train_time_taken: 55.3847
step: 820, lr: 0.000922, cost: 0.3966, recon: 0.3966, train_time_taken: 55.7285
step: 840, lr: 0.000920, cost: 0.3800, recon: 0.3800, train_time_taken: 53.6435
step: 860, lr: 0.000918, cost: 0.3552, recon: 0.3552, train_time_taken: 56.6510
step: 880, lr: 0.000917, cost: 0.3533, recon: 0.3533, train_time_taken: 57.8345
step: 900, lr: 0.000915, cost: 0.4274, recon: 0.4274, train_time_taken: 55.5524
step: 920, lr: 0.000913, cost: 0.4162, recon: 0.4162, train_time_taken: 55.9539
step: 940, lr: 0.000911, cost: 0.3233, recon: 0.3233, train_time_taken: 58.3172
step: 960, lr: 0.000909, cost: 0.3851, recon: 0.3851, train_time_taken: 55.1998
step: 980, lr: 0.000908, cost: 0.3499, recon: 0.3499, train_time_taken: 54.6433
step: 1000, lr: 0.000906, cost: 0.3469, recon: 0.3469, train_time_taken: 56.8319
step: 1020, lr: 0.000904, cost: 0.3688, recon: 0.3688, train_time_taken: 54.3663
step: 1040, lr: 0.000902, cost: 0.3452, recon: 0.3452, train_time_taken: 58.5574
step: 1060, lr: 0.000900, cost: 0.3901, recon: 0.3901, train_time_taken: 55.9360
step: 1080, lr: 0.000899, cost: 0.3274, recon: 0.3274, train_time_taken: 56.6369
step: 1100, lr: 0.000897, cost: 0.3620, recon: 0.3620, train_time_taken: 56.3628
step: 1120, lr: 0.000895, cost: 0.3896, recon: 0.3896, train_time_taken: 56.6024
step: 1140, lr: 0.000893, cost: 0.3860, recon: 0.3860, train_time_taken: 55.3393
step: 1160, lr: 0.000892, cost: 0.3266, recon: 0.3266, train_time_taken: 55.4872
step: 1180, lr: 0.000890, cost: 0.3662, recon: 0.3662, train_time_taken: 55.4847
step: 1200, lr: 0.000888, cost: 0.3750, recon: 0.3750, train_time_taken: 53.4207
step: 1220, lr: 0.000886, cost: 0.4020, recon: 0.4020, train_time_taken: 57.5258
step: 1240, lr: 0.000885, cost: 0.3214, recon: 0.3214, train_time_taken: 54.9469
step: 1260, lr: 0.000883, cost: 0.3478, recon: 0.3478, train_time_taken: 53.6290
step: 1280, lr: 0.000881, cost: 0.3542, recon: 0.3542, train_time_taken: 56.0794
step: 1300, lr: 0.000879, cost: 0.3122, recon: 0.3122, train_time_taken: 50.9943
step: 1320, lr: 0.000878, cost: 0.3166, recon: 0.3166, train_time_taken: 53.6488
step: 1340, lr: 0.000876, cost: 0.3262, recon: 0.3262, train_time_taken: 55.9010
step: 1360, lr: 0.000874, cost: 0.3384, recon: 0.3384, train_time_taken: 54.1130
step: 1380, lr: 0.000872, cost: 0.3741, recon: 0.3741, train_time_taken: 51.5506
step: 1400, lr: 0.000871, cost: 0.3736, recon: 0.3736, train_time_taken: 51.4531
step: 1420, lr: 0.000869, cost: 0.3292, recon: 0.3292, train_time_taken: 51.4298
step: 1440, lr: 0.000867, cost: 0.3694, recon: 0.3694, train_time_taken: 54.3439
step: 1460, lr: 0.000866, cost: 0.3118, recon: 0.3118, train_time_taken: 53.6914
step: 1480, lr: 0.000864, cost: 0.3029, recon: 0.3029, train_time_taken: 50.7598
step: 1500, lr: 0.000862, cost: 0.2990, recon: 0.2990, train_time_taken: 52.5786
step: 1520, lr: 0.000860, cost: 0.3206, recon: 0.3206, train_time_taken: 52.5535
step: 1540, lr: 0.000859, cost: 0.2909, recon: 0.2909, train_time_taken: 52.9584
step: 1560, lr: 0.000857, cost: 0.3257, recon: 0.3257, train_time_taken: 52.9664
step: 1580, lr: 0.000855, cost: 0.3102, recon: 0.3102, train_time_taken: 53.9084
step: 1600, lr: 0.000854, cost: 0.3126, recon: 0.3126, train_time_taken: 51.9234
step: 1620, lr: 0.000852, cost: 0.3106, recon: 0.3106, train_time_taken: 52.7521
step: 1640, lr: 0.000850, cost: 0.3056, recon: 0.3056, train_time_taken: 55.3958
step: 1660, lr: 0.000849, cost: 0.3187, recon: 0.3187, train_time_taken: 52.4666
step: 1680, lr: 0.000847, cost: 0.2224, recon: 0.2224, train_time_taken: 53.8177
step: 1700, lr: 0.000845, cost: 0.3655, recon: 0.3655, train_time_taken: 52.1948
step: 1720, lr: 0.000844, cost: 0.3070, recon: 0.3070, train_time_taken: 58.0378
step: 1740, lr: 0.000842, cost: 0.3218, recon: 0.3218, train_time_taken: 55.0779
step: 1760, lr: 0.000840, cost: 0.2655, recon: 0.2655, train_time_taken: 49.6895
step: 1780, lr: 0.000839, cost: 0.2912, recon: 0.2912, train_time_taken: 50.6718
step: 1800, lr: 0.000837, cost: 0.3282, recon: 0.3282, train_time_taken: 52.6959
step: 1820, lr: 0.000835, cost: 0.2836, recon: 0.2836, train_time_taken: 54.7510
step: 1840, lr: 0.000834, cost: 0.2992, recon: 0.2992, train_time_taken: 55.2854
step: 1860, lr: 0.000832, cost: 0.2880, recon: 0.2880, train_time_taken: 51.6264
step: 1880, lr: 0.000830, cost: 0.2474, recon: 0.2474, train_time_taken: 51.6152
step: 1900, lr: 0.000829, cost: 0.3635, recon: 0.3635, train_time_taken: 51.9854
step: 1920, lr: 0.000827, cost: 0.2614, recon: 0.2614, train_time_taken: 51.7970
step: 1940, lr: 0.000825, cost: 0.2950, recon: 0.2950, train_time_taken: 55.0649
step: 1960, lr: 0.000824, cost: 0.3189, recon: 0.3189, train_time_taken: 53.2253
step: 1980, lr: 0.000822, cost: 0.2522, recon: 0.2522, train_time_taken: 51.1474
step: 2000, lr: 0.000821, cost: 0.2858, recon: 0.2858, train_time_taken: 55.6760
step: 2020, lr: 0.000819, cost: 0.3045, recon: 0.3045, train_time_taken: 51.5204
step: 2040, lr: 0.000817, cost: 0.3061, recon: 0.3061, train_time_taken: 49.9753
step: 2060, lr: 0.000816, cost: 0.2987, recon: 0.2987, train_time_taken: 49.3269
step: 2080, lr: 0.000814, cost: 0.2790, recon: 0.2790, train_time_taken: 52.5290
step: 2100, lr: 0.000812, cost: 0.2661, recon: 0.2661, train_time_taken: 51.0377
step: 2120, lr: 0.000811, cost: 0.3302, recon: 0.3302, train_time_taken: 50.8594
step: 2140, lr: 0.000809, cost: 0.2636, recon: 0.2636, train_time_taken: 50.7536
step: 2160, lr: 0.000808, cost: 0.2855, recon: 0.2855, train_time_taken: 50.8182
step: 2180, lr: 0.000806, cost: 0.2852, recon: 0.2852, train_time_taken: 51.7540
step: 2200, lr: 0.000804, cost: 0.2792, recon: 0.2792, train_time_taken: 49.9679
step: 2220, lr: 0.000803, cost: 0.2585, recon: 0.2585, train_time_taken: 50.1033
step: 2240, lr: 0.000801, cost: 0.2836, recon: 0.2836, train_time_taken: 54.8607
step: 2260, lr: 0.000800, cost: 0.2944, recon: 0.2944, train_time_taken: 52.6826
step: 2280, lr: 0.000798, cost: 0.2686, recon: 0.2686, train_time_taken: 49.5485
step: 2300, lr: 0.000797, cost: 0.2130, recon: 0.2130, train_time_taken: 50.2741
step: 2320, lr: 0.000795, cost: 0.2629, recon: 0.2629, train_time_taken: 52.9693
step: 2340, lr: 0.000793, cost: 0.3192, recon: 0.3192, train_time_taken: 50.3566
step: 2360, lr: 0.000792, cost: 0.2453, recon: 0.2453, train_time_taken: 51.2122
step: 2380, lr: 0.000790, cost: 0.2320, recon: 0.2320, train_time_taken: 51.3330
step: 2400, lr: 0.000789, cost: 0.2827, recon: 0.2827, train_time_taken: 51.1392
step: 2420, lr: 0.000787, cost: 0.2856, recon: 0.2856, train_time_taken: 48.8212
step: 2440, lr: 0.000786, cost: 0.2461, recon: 0.2461, train_time_taken: 50.4223
step: 2460, lr: 0.000784, cost: 0.2392, recon: 0.2392, train_time_taken: 49.6022
step: 2480, lr: 0.000783, cost: 0.2730, recon: 0.2730, train_time_taken: 48.6720
step: 2500, lr: 0.000781, cost: 0.2507, recon: 0.2507, train_time_taken: 50.9286
step: 2520, lr: 0.000779, cost: 0.2954, recon: 0.2954, train_time_taken: 49.8945
step: 2540, lr: 0.000778, cost: 0.2464, recon: 0.2464, train_time_taken: 55.5561
step: 2560, lr: 0.000776, cost: 0.2636, recon: 0.2636, train_time_taken: 51.4996
step: 2580, lr: 0.000775, cost: 0.2629, recon: 0.2629, train_time_taken: 50.3768
step: 2600, lr: 0.000773, cost: 0.2628, recon: 0.2628, train_time_taken: 52.3556
step: 2620, lr: 0.000772, cost: 0.3070, recon: 0.3070, train_time_taken: 51.3055
step: 2640, lr: 0.000770, cost: 0.2322, recon: 0.2322, train_time_taken: 47.7097
step: 2660, lr: 0.000769, cost: 0.2909, recon: 0.2909, train_time_taken: 51.0006
step: 2680, lr: 0.000767, cost: 0.2348, recon: 0.2348, train_time_taken: 50.1121
step: 2700, lr: 0.000766, cost: 0.2552, recon: 0.2552, train_time_taken: 50.0089
step: 2720, lr: 0.000764, cost: 0.2996, recon: 0.2996, train_time_taken: 51.9447
step: 2740, lr: 0.000763, cost: 0.2628, recon: 0.2628, train_time_taken: 49.3743
step: 2760, lr: 0.000761, cost: 0.2432, recon: 0.2432, train_time_taken: 50.6877
step: 2780, lr: 0.000760, cost: 0.2302, recon: 0.2302, train_time_taken: 50.0688
step: 2800, lr: 0.000758, cost: 0.2960, recon: 0.2960, train_time_taken: 50.6542
step: 2820, lr: 0.000757, cost: 0.2298, recon: 0.2298, train_time_taken: 48.8041
step: 2840, lr: 0.000755, cost: 0.2076, recon: 0.2076, train_time_taken: 51.9350
step: 2860, lr: 0.000754, cost: 0.2426, recon: 0.2426, train_time_taken: 51.1732
step: 2880, lr: 0.000752, cost: 0.2457, recon: 0.2457, train_time_taken: 49.8786
step: 2900, lr: 0.000751, cost: 0.2462, recon: 0.2462, train_time_taken: 50.5212
step: 2920, lr: 0.000749, cost: 0.2575, recon: 0.2575, train_time_taken: 51.0451
step: 2940, lr: 0.000748, cost: 0.2764, recon: 0.2764, train_time_taken: 47.1659
step: 2960, lr: 0.000746, cost: 0.2464, recon: 0.2464, train_time_taken: 49.3997
step: 2980, lr: 0.000745, cost: 0.2221, recon: 0.2221, train_time_taken: 50.3335
step: 3000, lr: 0.000743, cost: 0.2069, recon: 0.2069, train_time_taken: 52.9051
step: 3020, lr: 0.000742, cost: 0.2755, recon: 0.2755, train_time_taken: 50.8710
step: 3040, lr: 0.000740, cost: 0.2079, recon: 0.2079, train_time_taken: 49.7344
step: 3060, lr: 0.000739, cost: 0.2179, recon: 0.2179, train_time_taken: 55.5182
step: 3080, lr: 0.000738, cost: 0.2388, recon: 0.2388, train_time_taken: 50.7976
step: 3100, lr: 0.000736, cost: 0.1875, recon: 0.1875, train_time_taken: 50.1362
step: 3120, lr: 0.000735, cost: 0.1957, recon: 0.1957, train_time_taken: 52.4661
step: 3140, lr: 0.000733, cost: 0.2647, recon: 0.2647, train_time_taken: 51.2358
step: 3160, lr: 0.000732, cost: 0.2479, recon: 0.2479, train_time_taken: 49.0633
step: 3180, lr: 0.000730, cost: 0.1837, recon: 0.1837, train_time_taken: 48.7147
step: 3200, lr: 0.000729, cost: 0.2598, recon: 0.2598, train_time_taken: 54.4706
step: 3220, lr: 0.000727, cost: 0.2282, recon: 0.2282, train_time_taken: 50.5975
step: 3240, lr: 0.000726, cost: 0.2320, recon: 0.2320, train_time_taken: 49.8639
step: 3260, lr: 0.000725, cost: 0.2646, recon: 0.2646, train_time_taken: 47.2605
step: 3280, lr: 0.000723, cost: 0.2567, recon: 0.2567, train_time_taken: 48.0586
step: 3300, lr: 0.000722, cost: 0.1962, recon: 0.1962, train_time_taken: 48.1400
step: 3320, lr: 0.000720, cost: 0.2579, recon: 0.2579, train_time_taken: 48.7196
step: 3340, lr: 0.000719, cost: 0.2637, recon: 0.2637, train_time_taken: 50.2106
step: 3360, lr: 0.000717, cost: 0.2002, recon: 0.2002, train_time_taken: 49.2847
step: 3380, lr: 0.000716, cost: 0.2447, recon: 0.2447, train_time_taken: 50.0990
step: 3400, lr: 0.000715, cost: 0.1946, recon: 0.1946, train_time_taken: 48.9683
step: 3420, lr: 0.000713, cost: 0.2498, recon: 0.2498, train_time_taken: 52.3310
step: 3440, lr: 0.000712, cost: 0.1870, recon: 0.1870, train_time_taken: 51.4123
step: 3460, lr: 0.000710, cost: 0.1613, recon: 0.1613, train_time_taken: 48.2971
step: 3480, lr: 0.000709, cost: 0.2517, recon: 0.2517, train_time_taken: 49.3484
step: 3500, lr: 0.000708, cost: 0.2106, recon: 0.2106, train_time_taken: 51.3123
step: 3520, lr: 0.000706, cost: 0.1992, recon: 0.1992, train_time_taken: 52.9007
step: 3540, lr: 0.000705, cost: 0.2225, recon: 0.2225, train_time_taken: 50.3356
step: 3560, lr: 0.000703, cost: 0.2182, recon: 0.2182, train_time_taken: 46.9843
step: 3580, lr: 0.000702, cost: 0.2278, recon: 0.2278, train_time_taken: 47.9678
step: 3600, lr: 0.000701, cost: 0.2335, recon: 0.2335, train_time_taken: 48.5677
step: 3620, lr: 0.000699, cost: 0.2071, recon: 0.2071, train_time_taken: 51.3311
step: 3640, lr: 0.000698, cost: 0.2431, recon: 0.2431, train_time_taken: 51.3364
step: 3660, lr: 0.000697, cost: 0.2531, recon: 0.2531, train_time_taken: 49.6039
step: 3680, lr: 0.000695, cost: 0.1963, recon: 0.1963, train_time_taken: 49.5958
step: 3700, lr: 0.000694, cost: 0.2301, recon: 0.2301, train_time_taken: 50.3405
step: 3720, lr: 0.000692, cost: 0.2049, recon: 0.2049, train_time_taken: 47.2530
step: 3740, lr: 0.000691, cost: 0.1794, recon: 0.1794, train_time_taken: 49.4014
step: 3760, lr: 0.000690, cost: 0.1695, recon: 0.1695, train_time_taken: 48.3801
step: 3780, lr: 0.000688, cost: 0.2401, recon: 0.2401, train_time_taken: 50.8204
step: 3800, lr: 0.000687, cost: 0.2396, recon: 0.2396, train_time_taken: 49.8981
step: 3820, lr: 0.000686, cost: 0.1928, recon: 0.1928, train_time_taken: 50.4360
step: 3840, lr: 0.000684, cost: 0.2155, recon: 0.2155, train_time_taken: 48.5432
step: 3860, lr: 0.000683, cost: 0.1842, recon: 0.1842, train_time_taken: 47.6308
step: 3880, lr: 0.000682, cost: 0.2090, recon: 0.2090, train_time_taken: 48.3646
step: 3900, lr: 0.000680, cost: 0.1862, recon: 0.1862, train_time_taken: 52.1385
step: 3920, lr: 0.000679, cost: 0.2195, recon: 0.2195, train_time_taken: 48.6320
step: 3940, lr: 0.000678, cost: 0.2129, recon: 0.2129, train_time_taken: 49.7179
step: 3960, lr: 0.000676, cost: 0.2161, recon: 0.2161, train_time_taken: 50.9812
step: 3980, lr: 0.000675, cost: 0.2393, recon: 0.2393, train_time_taken: 49.5881
step: 4000, lr: 0.000674, cost: 0.2069, recon: 0.2069, train_time_taken: 52.0865
step: 4020, lr: 0.000672, cost: 0.2064, recon: 0.2064, train_time_taken: 50.0307
step: 4040, lr: 0.000671, cost: 0.1999, recon: 0.1999, train_time_taken: 50.1875
step: 4060, lr: 0.000670, cost: 0.2119, recon: 0.2119, train_time_taken: 51.1121
step: 4080, lr: 0.000668, cost: 0.2156, recon: 0.2156, train_time_taken: 51.4516
step: 4100, lr: 0.000667, cost: 0.1871, recon: 0.1871, train_time_taken: 51.9635
step: 4120, lr: 0.000666, cost: 0.2250, recon: 0.2250, train_time_taken: 50.4847
step: 4140, lr: 0.000664, cost: 0.1900, recon: 0.1900, train_time_taken: 47.7171
step: 4160, lr: 0.000663, cost: 0.2294, recon: 0.2294, train_time_taken: 51.5408
step: 4180, lr: 0.000662, cost: 0.1724, recon: 0.1724, train_time_taken: 49.2156
step: 4200, lr: 0.000660, cost: 0.2281, recon: 0.2281, train_time_taken: 49.6805
step: 4220, lr: 0.000659, cost: 0.2129, recon: 0.2129, train_time_taken: 48.0933
step: 4240, lr: 0.000658, cost: 0.1701, recon: 0.1701, train_time_taken: 48.8498
step: 4260, lr: 0.000657, cost: 0.2238, recon: 0.2238, train_time_taken: 54.6860
step: 4280, lr: 0.000655, cost: 0.1762, recon: 0.1762, train_time_taken: 50.6226
step: 4300, lr: 0.000654, cost: 0.2074, recon: 0.2074, train_time_taken: 50.6832
step: 4320, lr: 0.000653, cost: 0.2067, recon: 0.2067, train_time_taken: 49.1617
step: 4340, lr: 0.000651, cost: 0.2039, recon: 0.2039, train_time_taken: 53.0249
step: 4360, lr: 0.000650, cost: 0.1352, recon: 0.1352, train_time_taken: 47.9130
step: 4380, lr: 0.000649, cost: 0.2062, recon: 0.2062, train_time_taken: 49.4045
step: 4400, lr: 0.000648, cost: 0.2720, recon: 0.2720, train_time_taken: 51.6031
step: 4420, lr: 0.000646, cost: 0.1797, recon: 0.1797, train_time_taken: 48.5739
step: 4440, lr: 0.000645, cost: 0.1588, recon: 0.1588, train_time_taken: 50.0186
step: 4460, lr: 0.000644, cost: 0.2095, recon: 0.2095, train_time_taken: 48.5622
step: 4480, lr: 0.000643, cost: 0.2002, recon: 0.2002, train_time_taken: 50.3490
step: 4500, lr: 0.000641, cost: 0.1733, recon: 0.1733, train_time_taken: 48.7116
step: 4520, lr: 0.000640, cost: 0.1482, recon: 0.1482, train_time_taken: 50.1645
step: 4540, lr: 0.000639, cost: 0.1753, recon: 0.1753, train_time_taken: 47.8164
step: 4560, lr: 0.000637, cost: 0.2084, recon: 0.2084, train_time_taken: 51.4204
step: 4580, lr: 0.000636, cost: 0.2115, recon: 0.2115, train_time_taken: 49.0136
step: 4600, lr: 0.000635, cost: 0.1393, recon: 0.1393, train_time_taken: 48.4232
step: 4620, lr: 0.000634, cost: 0.1758, recon: 0.1758, train_time_taken: 49.9389
step: 4640, lr: 0.000632, cost: 0.1916, recon: 0.1916, train_time_taken: 54.2819
step: 4660, lr: 0.000631, cost: 0.2111, recon: 0.2111, train_time_taken: 49.4323
step: 4680, lr: 0.000630, cost: 0.1641, recon: 0.1641, train_time_taken: 48.6345
step: 4700, lr: 0.000629, cost: 0.2111, recon: 0.2111, train_time_taken: 47.5608
step: 4720, lr: 0.000628, cost: 0.1588, recon: 0.1588, train_time_taken: 51.4478
step: 4740, lr: 0.000626, cost: 0.1593, recon: 0.1593, train_time_taken: 47.6940
step: 4760, lr: 0.000625, cost: 0.1636, recon: 0.1636, train_time_taken: 49.5331
step: 4780, lr: 0.000624, cost: 0.2192, recon: 0.2192, train_time_taken: 48.0360
step: 4800, lr: 0.000623, cost: 0.1844, recon: 0.1844, train_time_taken: 48.5565
step: 4820, lr: 0.000621, cost: 0.2446, recon: 0.2446, train_time_taken: 47.6999
step: 4840, lr: 0.000620, cost: 0.1863, recon: 0.1863, train_time_taken: 49.4253
step: 4860, lr: 0.000619, cost: 0.1829, recon: 0.1829, train_time_taken: 49.9533
step: 4880, lr: 0.000618, cost: 0.1858, recon: 0.1858, train_time_taken: 51.4171
step: 4900, lr: 0.000616, cost: 0.2127, recon: 0.2127, train_time_taken: 48.5988
step: 4920, lr: 0.000615, cost: 0.1532, recon: 0.1532, train_time_taken: 47.5808
step: 4940, lr: 0.000614, cost: 0.1985, recon: 0.1985, train_time_taken: 52.5493
step: 4960, lr: 0.000613, cost: 0.1877, recon: 0.1877, train_time_taken: 48.0155
step: 4980, lr: 0.000612, cost: 0.1686, recon: 0.1686, train_time_taken: 48.4259
step: 5000, lr: 0.000610, cost: 0.1776, recon: 0.1776, train_time_taken: 50.0869
step: 5020, lr: 0.000609, cost: 0.1887, recon: 0.1887, train_time_taken: 49.6436
step: 5040, lr: 0.000608, cost: 0.2198, recon: 0.2198, train_time_taken: 48.3629
step: 5060, lr: 0.000607, cost: 0.2409, recon: 0.2409, train_time_taken: 49.7222
step: 5080, lr: 0.000606, cost: 0.1351, recon: 0.1351, train_time_taken: 47.7034
step: 5100, lr: 0.000604, cost: 0.1522, recon: 0.1522, train_time_taken: 50.6164
step: 5120, lr: 0.000603, cost: 0.1316, recon: 0.1316, train_time_taken: 48.9704
step: 5140, lr: 0.000602, cost: 0.1791, recon: 0.1791, train_time_taken: 48.5413
step: 5160, lr: 0.000601, cost: 0.1895, recon: 0.1895, train_time_taken: 48.2795
step: 5180, lr: 0.000600, cost: 0.1363, recon: 0.1363, train_time_taken: 49.7687
step: 5200, lr: 0.000599, cost: 0.1660, recon: 0.1660, train_time_taken: 52.1256
step: 5220, lr: 0.000597, cost: 0.1496, recon: 0.1496, train_time_taken: 49.6343
step: 5240, lr: 0.000596, cost: 0.1605, recon: 0.1605, train_time_taken: 52.8619
step: 5260, lr: 0.000595, cost: 0.1815, recon: 0.1815, train_time_taken: 48.3320
step: 5280, lr: 0.000594, cost: 0.1803, recon: 0.1803, train_time_taken: 47.6906
step: 5300, lr: 0.000593, cost: 0.1456, recon: 0.1456, train_time_taken: 49.7027
step: 5320, lr: 0.000592, cost: 0.1863, recon: 0.1863, train_time_taken: 47.4759
step: 5340, lr: 0.000590, cost: 0.1688, recon: 0.1688, train_time_taken: 51.8935
step: 5360, lr: 0.000589, cost: 0.1657, recon: 0.1657, train_time_taken: 50.1927
step: 5380, lr: 0.000588, cost: 0.1456, recon: 0.1456, train_time_taken: 50.0524
step: 5400, lr: 0.000587, cost: 0.1667, recon: 0.1667, train_time_taken: 46.0078
step: 5420, lr: 0.000586, cost: 0.2100, recon: 0.2100, train_time_taken: 48.4457
step: 5440, lr: 0.000585, cost: 0.2195, recon: 0.2195, train_time_taken: 50.8123
step: 5460, lr: 0.000583, cost: 0.1987, recon: 0.1987, train_time_taken: 46.6681
step: 5480, lr: 0.000582, cost: 0.1921, recon: 0.1921, train_time_taken: 47.2844
step: 5500, lr: 0.000581, cost: 0.1617, recon: 0.1617, train_time_taken: 49.4869
step: 5520, lr: 0.000580, cost: 0.1244, recon: 0.1244, train_time_taken: 49.6873
step: 5540, lr: 0.000579, cost: 0.1932, recon: 0.1932, train_time_taken: 50.5711
step: 5560, lr: 0.000578, cost: 0.1199, recon: 0.1199, train_time_taken: 48.8190
step: 5580, lr: 0.000577, cost: 0.1332, recon: 0.1332, train_time_taken: 48.2356
step: 5600, lr: 0.000575, cost: 0.1406, recon: 0.1406, train_time_taken: 48.8323
step: 5620, lr: 0.000574, cost: 0.1868, recon: 0.1868, train_time_taken: 48.3736
step: 5640, lr: 0.000573, cost: 0.1470, recon: 0.1470, train_time_taken: 46.2455
step: 5660, lr: 0.000572, cost: 0.1306, recon: 0.1306, train_time_taken: 48.0753
step: 5680, lr: 0.000571, cost: 0.1313, recon: 0.1313, train_time_taken: 50.4582
step: 5700, lr: 0.000570, cost: 0.1730, recon: 0.1730, train_time_taken: 47.2317
step: 5720, lr: 0.000569, cost: 0.2184, recon: 0.2184, train_time_taken: 50.1979
step: 5740, lr: 0.000568, cost: 0.1466, recon: 0.1466, train_time_taken: 47.1900
step: 5760, lr: 0.000567, cost: 0.1878, recon: 0.1878, train_time_taken: 47.4862
step: 5780, lr: 0.000565, cost: 0.1542, recon: 0.1542, train_time_taken: 47.5026
step: 5800, lr: 0.000564, cost: 0.1829, recon: 0.1829, train_time_taken: 51.6216
step: 5820, lr: 0.000563, cost: 0.2279, recon: 0.2279, train_time_taken: 48.2845
step: 5840, lr: 0.000562, cost: 0.1239, recon: 0.1239, train_time_taken: 48.5660
step: 5860, lr: 0.000561, cost: 0.1907, recon: 0.1907, train_time_taken: 46.7423
step: 5880, lr: 0.000560, cost: 0.1734, recon: 0.1734, train_time_taken: 50.4789
step: 5900, lr: 0.000559, cost: 0.2047, recon: 0.2047, train_time_taken: 49.8070
step: 5920, lr: 0.000558, cost: 0.1626, recon: 0.1626, train_time_taken: 51.6163
step: 5940, lr: 0.000557, cost: 0.1513, recon: 0.1513, train_time_taken: 51.4465
step: 5960, lr: 0.000555, cost: 0.1692, recon: 0.1692, train_time_taken: 48.0910
step: 5980, lr: 0.000554, cost: 0.1287, recon: 0.1287, train_time_taken: 49.1171
step: 6000, lr: 0.000553, cost: 0.1989, recon: 0.1989, train_time_taken: 50.2695
step: 6020, lr: 0.000552, cost: 0.1492, recon: 0.1492, train_time_taken: 49.2678
step: 6040, lr: 0.000551, cost: 0.1993, recon: 0.1993, train_time_taken: 48.4969
step: 6060, lr: 0.000550, cost: 0.1669, recon: 0.1669, train_time_taken: 47.4450
step: 6080, lr: 0.000549, cost: 0.1241, recon: 0.1241, train_time_taken: 49.4027
